YEAR,season,SITE,PLNT_DNS,FRND_DNS,DRY_WT,Dry_CAN_WT,Dry_WC_wt,Dry_SUB_wt,N_blade,C_blade,C_WT,N_WT,elapsed,g_bar_dry,g_barC,g_barN,dry_prod_per_day,C_prod_per_day,N_prod_per_day,f,p,d,c,b,l,dry_wt_lost_as_fronds,dry_wt_lost_as_plants,dry_wt_lost_as_dissolved,dry_wt_lost_as_cut_fronds,dry_wt_lost_as_blades,C_lost_as_fronds,C_lost_as_plants,C_lost_as_dissolved,C_lost_as_cut_fronds,C_lost_as_blades,N_lost_as_fronds,N_lost_as_plants,N_lost_as_dissolved,N_lost_as_cut_fronds,N_lost_as_blades,Mean_TEMP,mean_ambient_N,sfc_par,Subsfc_par,Bottom_par,dry_wt_stD,dry_can_wt_stD,dry_wc_wt_stD,dry_sub_wt_stD,c_blade_stD,n_blade_stD,C_wt_stD,N_wt_stD,plnt_dns_stD,frnd_dns_stD,g_bar_dry_stD,dry_prod_per_day_stD,g_barC_stD,C_prod_per_day_stD,g_barN_stD,N_prod_per_day_stD,f_stD,p_stD,d_stD,c_stD,b_stD,l_stD,dry_wt_lost_as_fronds_stD,dry_wt_lost_as_plants_stD,dry_wt_lost_as_dissolved_stD,dry_wt_lost_as_cut_fronds_stD,dry_wt_lost_as_blades_stD,C_lost_as_fronds_stD,C_lost_as_plants_stD,C_lost_as_dissolved_stD,C_lost_as_cut_fronds_stD,C_lost_as_blades_stD,N_lost_as_fronds_stD,N_lost_as_plants_stD,N_lost_as_dissolved_stD,N_lost_as_cut_fronds_stD,N_lost_as_blades_stD
2015,2-Spring,ABUR,0.191263441,1.348252688,0.070510101,0.011039765,0.013342658,0.046127678,2.532741936,40.68709677,0.026664735,0.001231376,93,0.045614662,0.044986634,0.037902599,0.002647315,0.000997178,4.51433E-05,0.021259113,0.005811268,0.001596972,0,0.006402859,0.035070211,0.001151267,0.000305248,9.57092E-05,0,0.00039673,0.000447177,0.000119237,3.65898E-05,0,0.000151502,2.59045E-05,6.95E-06,1.92E-06,0,7.76E-06,14.4135911,1.726262923,761.6675507,144.8849971,22.11220997,0.006323495,0.001533575,0.00144921,0.004224155,1.468748047,0.224682492,0.002601234,0.000156358,0.010400288,0.094372974,0.004333268,0.000337411,0.004425661,0.000134799,0.004723133,8.05E-06,0.003201202,0.002253274,7.84086E-05,0,0.000234008,0.0039074,0.000210714,0.000129606,9.61E-06,0,3.72975E-05,8.39529E-05,5.09153E-05,3.46E-06,0,1.51023E-05,5.32E-06,3.00E-06,2.65E-07,0,1.02E-06
2015,3-Summer,ABUR,0.252284946,2.073095878,0.118470697,0.02583728,0.026742209,0.065891209,1.169784946,38.87704301,0.043859197,0.001138155,93,0.032670109,0.032416453,0.030721507,0.004127074,0.001524859,3.73549E-05,0.020901389,0.004216298,0.001911707,0,0.008220047,0.035249441,0.00257598,0.00054828,0.000232381,0,0.001036484,0.000951493,0.00020279,8.56341E-05,0,0.00038216,2.40571E-05,5.14E-06,2.22E-06,0,9.97E-06,18.07024841,0.625945284,693.1887484,165.6339386,56.21608218,0.012193263,0.004238888,0.003374012,0.006353989,1.403760835,0.098874403,0.004977046,0.000164662,0.010163374,0.147146416,0.00418381,0.000682665,0.004145989,0.000259055,0.004469374,8.10E-06,0.003162338,0.002004797,9.77703E-05,0,0.000314605,0.003722938,0.000482511,0.000281319,0.000027863,0,0.000122265,0.000181575,0.000104617,9.80E-06,0,4.76912E-05,5.05E-06,2.77E-06,3.55E-07,0,1.59E-06
2015,4-Autumn,ABUR,0.121342593,1.230138889,0.05630567,8.58575E-05,0.00028425,0.055935563,2.193111111,39.02022222,0.021389597,0.00090433,90,0.019871584,0.018774996,0.027451871,0.001349463,0.000498009,0.00002473,0.013426445,0.011833338,0.001586802,0,0.004098925,0.03094551,0.000831838,0.000600368,9.99567E-05,0,0.000252081,0.00030988,0.000223379,3.77336E-05,0,9.48278E-05,1.17245E-05,9.28E-06,1.44E-06,0,3.64E-06,18.41779992,0.605382997,566.7564625,205.8528773,125.2639749,0.006471975,3.09419E-05,7.20508E-05,0.006472641,1.506973853,0.193211197,0.002717947,0.000139879,0.005458298,0.102900863,0.00438717,0.000296816,0.004388744,0.000115702,0.004880318,5.35E-06,0.002019208,0.003657264,8.31045E-05,0,0.000213862,0.004130291,0.00015121,0.000214794,1.15058E-05,0,2.83272E-05,5.81755E-05,8.24013E-05,4.16E-06,0,1.13777E-05,2.43E-06,3.42E-06,2.15E-07,0,5.30E-07
2016,1-Winter,ABUR,0.0175,0.07537037,0.004380428,0.000169456,0.000601887,0.003609086,2.823,36.07988889,0.001498891,0.000114108,90,0.017833424,0.016528652,0.013002216,0.000105184,3.54481E-05,3.98E-06,0.036280188,0.026811824,0.001519988,0,0.005176154,0.067904422,0.000242495,0.000269048,1.64979E-05,0,5.58432E-05,8.35615E-05,9.13948E-05,5.62E-06,0,1.90595E-05,5.44E-06,5.27E-06,3.42E-07,0,1.19E-06,15.1950658,0.926176248,577.0505789,142.6314272,38.77527569,0.000610865,4.18778E-05,0.000106766,0.00053731,1.312204415,0.256057617,0.000223773,2.11268E-05,0.0008898,0.007592767,0.009672531,9.02416E-05,0.009291877,2.99598E-05,0.007972043,2.17E-06,0.006517611,0.006903963,8.08844E-05,0,0.000228778,0.009934059,5.05177E-05,9.76449E-05,2.20E-06,0,6.92E-06,1.79153E-05,3.29495E-05,7.17E-07,0,2.56E-06,1.30E-06,2.01E-06,5.48E-08,0,1.84E-07
2016,2-Spring,ABUR,0.022222222,0.046550179,0.001272593,0,0,0.001272593,2.937849462,33.87290323,0.000378435,1.52582E-05,93,,,,0,0,0,0.040123651,0.018751155,0.002081841,,0.0038232,,,,,,,,,,,,,,,,,14.30562865,1.826137758,785.1665814,236.0004911,71.76011114,0.000276864,0,0,0.000276864,1.151082793,0.259164937,8.50308E-05,3.93E-06,0.002326119,0.007978025,,0,,0,,0,0.010104618,0.007146413,0.000115875,,0.000203238,,,,,,,,,,,,,,,,
2016,3-Summer,ABUR,0.054256272,0.263508065,0.012679606,0.000251997,0.000789223,0.011638387,1.702741936,33.43725807,0.003994948,0.000178202,93,0.099783353,0.100500818,0.10341676,0.001154692,0.000367033,1.61699E-05,0.058791434,0.031590446,0.001993854,0,0.004269239,0.085708778,0.000592799,0.000342414,2.34349E-05,0,5.29553E-05,0.000188164,0.00010856,7.42E-06,0,1.67558E-05,8.10E-06,4.61E-06,3.19E-07,0,7.29E-07,16.46742209,0.739846947,763.6846579,229.1914074,65.5669082,0.001538105,7.23548E-05,0.000171012,0.001465864,1.186532357,0.148154481,0.000518021,2.90267E-05,0.00281956,0.023763685,0.014426307,0.000212169,0.014405047,6.95179E-05,0.014609782,3.35E-06,0.011178657,0.00944618,0.000100385,0,0.000209114,0.01384918,0.000143634,0.00011478,2.92E-06,0,6.58E-06,4.62002E-05,3.71515E-05,8.96E-07,0,2.21E-06,2.12E-06,1.65E-06,5.01E-08,0,1.14E-07
2016,4-Autumn,ABUR,0.057638889,0.459027778,0.028897721,0.003613174,0.007145165,0.018139383,1.940722222,29.54883333,0.007950256,0.000442416,90,0.06073928,0.05951323,0.062793545,0.001581699,0.000434028,2.38479E-05,0.034466864,0.010173778,0.002082297,0,0.007322843,0.05404578,0.000914787,0.000263343,5.49257E-05,0,0.000196614,0.00025365,7.35004E-05,1.53315E-05,0,5.48103E-05,1.29136E-05,3.77E-06,8.03E-07,0,2.92E-06,15.89115777,0.791818116,587.8702185,159.3670865,28.56104846,0.003076298,0.000579063,0.000885496,0.002045977,1.003217382,0.168632755,0.00088954,0.000062843,0.003095349,0.040330225,0.007334328,0.000248066,0.007417546,6.90141E-05,0.007554271,4.20E-06,0.005489683,0.004056038,0.000103399,0,0.000268872,0.006831645,0.000178095,0.000108797,6.53E-06,0,2.24132E-05,4.87727E-05,3.00285E-05,1.73E-06,0,6.46E-06,2.69E-06,1.55E-06,1.18E-07,0,4.21E-07
2017,1-Winter,ABUR,0.008426966,0.083333333,0.006655768,0.001472662,0.002089633,0.003093473,2.893552632,34.79434211,0.002300979,0.00016856,89,0.013900001,0.016010868,0.017763507,0.000204292,6.36608E-05,4.79E-06,0.039039645,0.040318991,0.002091968,0,0.008806564,0.0512501,0.000254334,0.000411739,3.85389E-05,0,0.000170343,7.26765E-05,0.000121201,0.000011123,0,4.91364E-05,4.84E-06,8.68E-06,7.60E-07,0,3.35E-06,14.01567093,1.394510847,577.3035019,143.8033997,23.40986708,0.000940473,0.000256438,0.000316603,0.000459743,1.401779293,0.279148889,0.000339368,3.21514E-05,0.000545942,0.00906166,0.009771858,8.80453E-05,0.010276021,2.68102E-05,0.010247979,2.01E-06,0.009875604,0.007309732,0.000129873,0,0.000580261,0.01121915,6.50101E-05,0.000158461,6.08E-06,0,2.56543E-05,1.87897E-05,4.76352E-05,1.64E-06,0,7.64E-06,1.38E-06,3.64E-06,1.60E-07,0,6.75E-07
2017,2-Spring,ABUR,0.001792115,0.003584229,4.90591E-05,0,0,4.90591E-05,1.51,37.13,7.97516E-05,2.75E-06,93,,,,0,0,0,0.004311924,0,,,0.0038232,,,,,,,,,,,,,,,,,13.65295033,2.632900871,784.7228636,205.7023497,31.57823111,9.57E-06,0,0,9.57E-06,2.52677575,0.242153171,1.64632E-05,7.18E-07,0.000132347,0.000436151,,0,,0,,0,0.001754409,0,,,0.000375309,,,,,,,,,,,,,,,,
2017,3-Summer,ABUR,0.030129928,0.081339606,0.001340981,0,0,0.001340981,1.16172043,35.50107527,0.000438919,1.17244E-05,93,0.039783366,0.038379822,0.035261191,3.69058E-05,0.00001178,3.12E-07,0.006162608,0,0.001709902,0,0.0038232,0.011984331,7.47E-06,0,2.13E-06,0,4.62E-06,2.47E-06,0,7.09E-07,0,1.54E-06,6.72E-08,0,1.89E-08,0,4.12E-08,16.59932109,0.63647824,763.6946479,195.0028035,26.14997878,0.000130545,0,0,0.000130545,1.255513457,0.094272038,4.49971E-05,1.55E-06,0.001389201,0.005970543,0.004277705,5.49E-06,0.004379411,1.81E-06,0.005006199,5.92E-08,0.002476178,0,9.95272E-05,0,0.000206158,0.002919813,3.57E-06,0,2.42E-07,0,5.18E-07,1.16E-06,0,7.55E-08,0,1.85E-07,3.20E-08,0,2.71E-09,0,5.87E-09
2017,4-Autumn,ABUR,0.083680556,0.357800926,0.012367629,0.001105133,0.001519768,0.009742728,1.659722222,30.74688889,0.003600544,0.000183131,90,0.03969356,0.039291145,0.04668455,0.00033475,9.78698E-05,5.18E-06,0.008140391,0.000302572,0.001899324,0,0.004271645,0.014613931,0.000075546,6.67E-06,1.56379E-05,0,4.10006E-05,2.19704E-05,1.93E-06,4.54E-06,0,1.19078E-05,1.07E-06,1.02E-07,2.16E-07,0,5.81E-07,16.61106938,0.633443803,589.3508113,164.078343,28.23188718,0.001320001,0.000231428,0.000264728,0.001092824,1.118388292,0.154285958,0.000415647,2.85828E-05,0.003893466,0.028350849,0.002985517,4.39672E-05,0.003110242,1.38353E-05,0.003686826,9.19E-07,0.002075315,0.0003207,9.63392E-05,0,0.000212284,0.002114766,0.000017055,7.20E-06,1.69E-06,0,4.48E-06,5.05E-06,2.10E-06,4.56E-07,0,1.37E-06,2.77E-07,1.12E-07,3.24E-08,0,8.85E-08
2018,1-Winter,ABUR,0.086118914,0.729705056,0.0573569,0.020707095,0.019079648,0.017570158,2.121797753,29.60011236,0.015812391,0.001104875,89,0.049599731,0.048553262,0.054655024,0.002253933,0.000625148,4.56344E-05,0.017191037,0.00327216,0.002384059,1.16782E-05,0.009039431,0.031898365,0.000709911,0.000140583,0.000116614,1.10E-06,0.000448014,0.000204285,4.07248E-05,3.29223E-05,2.98E-07,0.000126694,1.04214E-05,2.06E-06,2.17E-06,2.73E-08,8.19E-06,14.42697764,1.62918933,575.1012524,147.0363005,20.85410302,0.005140871,0.002323612,0.001684298,0.001536355,1.020932027,0.184557382,0.001505164,0.000153983,0.003676795,0.049120255,0.004225178,0.000273564,0.004272123,7.93446E-05,0.004675216,7.32E-06,0.002969936,0.002065965,0.000109128,2.34E-06,0.000321359,0.003705698,0.00014325,9.86201E-05,1.19547E-05,2.70E-07,4.37891E-05,4.17404E-05,2.86761E-05,3.19E-06,7.44E-08,1.30615E-05,2.29E-06,1.54E-06,3.05E-07,7.46E-09,1.12E-06
2018,2-Spring,ABUR,0.088821685,1.482414875,0.177518041,0.096794299,0.052524025,0.028199717,2.201173598,32.60280999,0.055835506,0.003150364,93,0.033050973,0.034827399,0.028328696,0.00511638,0.001663202,8.50538E-05,0.007214928,0.001132909,0.00333456,0.000013755,0.012229598,0.023925749,0.001215457,0.000204827,0.000521392,1.29E-06,0.001932714,0.000382522,6.62652E-05,0.00015912,3.51E-07,0.000592166,2.25253E-05,3.72E-06,9.84E-06,3.22E-08,3.63393E-05,13.3734284,4.079462217,785.3274416,181.0611232,14.52013025,0.016334369,0.009733973,0.004652449,0.002514065,1.209124615,0.19305242,0.005740493,0.000432293,0.003265442,0.100621712,0.002898747,0.000689044,0.002969404,0.000236884,0.0037569,1.81406E-05,0.001744094,0.001257214,0.000154424,2.75E-06,0.000519856,0.002228842,0.000338048,0.000235145,5.24634E-05,3.19E-07,0.000190789,0.000109673,7.65079E-05,1.50218E-05,8.76E-08,6.32231E-05,6.53E-06,4.24E-06,1.40E-06,8.78E-09,5.07E-06
2018,3-Summer,ABUR,0.054905914,1.45546595,0.120516687,0.046548818,0.034295439,0.039672431,1.819452146,32.12179729,0.036486623,0.001705775,93,0.018780529,0.01827618,0.019761812,0.002310613,0.000657912,0.000034586,0.01699544,0.00222359,0.002989063,0.000171006,0.0104925,0.032871598,0.001682257,0.000185428,0.000447781,3.30265E-05,0.00160486,0.000506233,5.57783E-05,0.000137833,1.00665E-05,0.000495293,2.52793E-05,2.82E-06,6.56E-06,4.31E-07,2.35446E-05,17.64971747,0.619555534,763.5871261,223.2652055,55.34581249,0.012605554,0.006089371,0.003807591,0.003809665,1.154208618,0.158824309,0.004041956,0.00023912,0.002077754,0.109683508,0.003708614,0.000524126,0.003737018,0.00016395,0.004263932,9.69E-06,0.003209419,0.001388732,0.000152566,2.32579E-05,0.000434241,0.003589975,0.00036148,0.000134588,5.26892E-05,6.46E-06,0.000175746,0.000109043,4.06866E-05,1.48128E-05,2.01E-06,5.67467E-05,5.91E-06,2.08E-06,9.38E-07,9.97E-08,3.19E-06
2018,4-Autumn,ABUR,0.036990741,0.427939815,0.021464131,0.00210658,0.005184617,0.014172935,1.428638845,32.37883074,0.00652874,0.000240881,90,0.053020677,0.053117861,0.050616571,0.001554994,0.000469196,1.63431E-05,0.060537355,0.008492396,0.001978768,0,0.007610472,0.07861899,0.001594986,0.00024761,5.87871E-05,0,0.000220858,0.000483924,7.51622E-05,1.79294E-05,0,6.73144E-05,1.86583E-05,2.93E-06,7.16E-07,0,2.67E-06,17.72707658,0.603603049,589.4917256,172.2544666,37.28004912,0.002444604,0.000312077,0.000655417,0.001588102,1.256809061,0.122716661,0.000796395,3.51833E-05,0.001376465,0.03497166,0.010766845,0.000342066,0.010801171,0.000104976,0.010915915,4.15E-06,0.010020825,0.00343938,0.000111343,0,0.000334428,0.010622801,0.000310304,0.000107575,6.72E-06,0,2.45898E-05,9.54659E-05,3.31996E-05,1.93E-06,0,7.95E-06,3.89E-06,1.33E-06,1.03E-07,0,3.77E-07
2019,1-Winter,ABUR,0.004705056,0.018024345,0.000837069,8.00E-06,5.10129E-05,0.000778059,2.210505618,34.13477528,0.000278101,1.13936E-05,89,0.046035379,0.045744931,0.047141789,3.87705E-05,0.000013491,5.52E-07,0.03226246,0.023604856,0.00171205,0,0.004443863,0.06202323,6.75614E-05,1.91351E-05,2.47E-06,0,8.54E-06,0.000021814,6.35E-06,7.95E-07,0,2.74E-06,8.39E-07,2.54E-07,3.11E-08,0,1.06E-07,,,575.4803437,157.9583688,38.29356652,0.000118764,2.85E-06,1.33131E-05,0.000109659,1.277543234,0.193475619,4.27145E-05,2.16E-06,0.000242332,0.001573795,0.007890804,1.45914E-05,0.008018797,4.80E-06,0.008451171,2.09E-07,0.006510905,0.007264039,8.74451E-05,0,0.000220006,0.009953231,1.51376E-05,6.35E-06,3.78E-07,0,1.26E-06,5.02E-06,2.16E-06,1.14E-07,0,4.27E-07,2.11E-07,9.23E-08,5.86E-09,0,1.96E-08
2019,2-Spring,ABUR,0.09874552,0.277016129,0.007341285,0.000150324,0.000417299,0.006773663,2.132043011,33.08655914,0.002247504,0.0001124,93,0.064406858,0.064245608,0.06116567,0.000234246,7.21185E-05,3.30E-06,0.006948375,0.004393923,0.002133603,0,0.00637572,0.019851621,3.37453E-05,1.76256E-05,8.45E-06,0,2.26843E-05,0.000010394,5.42E-06,2.58E-06,0,6.93E-06,4.77E-07,2.49E-07,1.33E-07,0,3.69E-07,,,785.2093427,215.3632028,43.27571979,0.000689802,3.53348E-05,5.47813E-05,0.000655498,1.193568399,0.195163069,0.000233438,0.000017416,0.005310948,0.021979137,0.00404336,2.79043E-05,0.004116985,9.16E-06,0.004371489,5.34E-07,0.002514878,0.001612642,0.000117278,0,0.000293389,0.002984127,1.02621E-05,1.28863E-05,9.41E-07,0,2.40E-06,3.18E-06,3.97E-06,2.63E-07,0,7.91E-07,1.53E-07,1.78E-07,2.08E-08,0,5.72E-08
2019,3-Summer,ABUR,0.135752688,0.604457885,0.020610769,0.000260743,0.000817737,0.019532289,1.26,33.57,0.005531198,0.000175466,93,0.038530201,0.040291491,0.018860016,0.000543978,0.000174748,3.70E-06,0.012789588,0.002332605,0.001983118,0,0.004456734,0.025354971,0.000174389,9.26585E-05,2.79981E-05,0,6.29212E-05,5.35722E-05,2.84646E-05,8.60E-06,0,1.93293E-05,2.43E-06,1.29E-06,3.89E-07,0,8.75E-07,,,763.8911407,207.0052264,31.5731641,0.001916801,5.84897E-05,0.000113834,0.00182141,2.260009289,0.206287952,0.000902768,3.90909E-05,0.006333392,0.041725179,0.008886302,0.000139331,0.009514276,4.66317E-05,0.010850446,2.17E-06,0.002553956,0.001520995,0.00015593,0,0.000368354,0.006391392,5.59068E-05,7.05751E-05,3.62E-06,0,7.96E-06,1.73198E-05,2.17319E-05,1.03E-06,0,2.61E-06,8.32E-07,9.76E-07,6.76E-08,0,1.54E-07
2019,4-Autumn,ABUR,0.141666667,0.7375,0.025531347,0.00015251,0.000911314,0.024467523,,,,,12,,,,,,,0.0209981,0,,0,,,,,,,,,,,,,,,,,,,,686.5606662,182.3534927,27.91245893,0.003675897,3.95272E-05,0.000182058,0.003504462,,,,,0.010413969,0.078656621,,,,,,,0.005587874,0,,0,,,,,,,,,,,,,,,,,
2002,3-Summer,AQUE,0.49188172,9.229892473,1.112146577,0.594893346,0.345705897,0.171547333,1.398333333,27.10827957,0.286371716,0.012541701,93,0.032884573,0.029794635,0.028074602,0.037704918,0.009132014,0.000361309,0.013847997,0.004569109,0.003831432,0.000027613,0.012460249,0.0347364,0.015982758,0.005244372,0.004359255,3.17441E-05,0.014241462,0.0043761,0.001422458,0.001162766,8.48E-06,0.003842094,0.000234657,6.68904E-05,6.00489E-05,3.69E-07,0.000201822,,,763.4781123,216.5460138,42.26880424,0.063015136,0.036106453,0.019090698,0.009651362,0.917819511,0.122727338,0.018665973,0.00133639,0.01930176,0.437096789,0.003091772,0.004138049,0.003196443,0.001182998,0.003600756,5.87853E-05,0.001917262,0.001933305,0.000165358,8.56E-06,0.0005341,0.002814662,0.002381592,0.002251867,0.000309749,1.04244E-05,0.000974373,0.000689305,0.000615409,7.02212E-05,2.83E-06,0.000286133,3.99983E-05,2.99561E-05,6.55E-06,1.29E-07,0.000022198
2002,4-Autumn,AQUE,0.311111111,5.445388889,0.636954855,0.326372946,0.203196367,0.107385542,2.662055556,27.61322222,0.166479583,0.013154771,90,0.022113121,0.022300898,0.029586902,0.017281105,0.004520519,0.000385238,0.015410501,0.003432242,0.00337662,4.67275E-05,0.012301645,0.034567735,0.01042107,0.002066198,0.0026234,2.94117E-05,0.009363786,0.002681179,0.000523614,0.000672305,7.81E-06,0.002403016,0.000183246,3.23932E-05,0.000042699,6.84E-07,0.000155428,,,614.1068454,170.1007075,27.04829035,0.043875856,0.024861424,0.013203766,0.007144191,1.09315547,0.276737857,0.013777753,0.001801114,0.014877657,0.311516052,0.003116118,0.0024101,0.003204126,0.000660378,0.003582617,6.38096E-05,0.002401302,0.001348106,0.000163261,1.67799E-05,0.000572046,0.002835425,0.001806285,0.000963634,0.000204049,1.04689E-05,0.000755778,0.000478379,0.000246563,4.57678E-05,2.83E-06,0.000213499,0.000035861,0.000015113,5.43E-06,2.77E-07,1.99456E-05
2003,1-Winter,AQUE,0.199157303,2.866348315,0.247016956,0.104981941,0.074488559,0.067546456,2.543033708,28.41365169,0.06899038,0.005541835,89,0.032993552,0.034276147,0.035677562,0.008080041,0.002254598,0.000194349,0.014907136,0.00530975,0.002987587,0,0.011279515,0.034483988,0.004089996,0.001465373,0.00076632,0,0.002902012,0.001061105,0.000372432,0.000202302,0,0.000765308,8.41162E-05,2.85842E-05,1.60102E-05,0,6.05864E-05,12.14150498,10.46273235,595.0198838,165.2271034,30.38024624,0.016460165,0.00888812,0.004851799,0.004584041,1.029930471,0.21142983,0.005113326,0.00062897,0.009257063,0.163507135,0.003695898,0.001131695,0.003757245,0.000308371,0.004212265,3.05865E-05,0.002640462,0.002182122,0.000140135,0,0.000478416,0.003481762,0.000797692,0.000611317,5.68975E-05,0,0.000211083,0.000206265,0.000156783,1.32353E-05,0,6.00719E-05,1.76497E-05,1.22648E-05,1.67E-06,0,6.33E-06
2003,2-Spring,AQUE,0.276075269,4.235537634,0.533504529,0.322540608,0.139373096,0.071590825,3.711451613,33.79650538,0.170298239,0.016146759,93,0.033459306,0.034029067,0.035395218,0.015742978,0.004905857,0.000478847,0.009225288,0.001132909,0.003349309,0,0.012245308,0.025952814,0.004482533,0.0005492,0.001619357,0,0.005890982,0.001382146,0.000187141,0.00050564,0,0.001844423,0.000132294,1.64219E-05,0.000047643,0,0.000173342,12.57762369,9.088384371,774.7410202,213.9412905,42.46881967,0.033894031,0.02459236,0.007725225,0.0040295,1.157099121,0.318301446,0.012256013,0.001714152,0.010844593,0.201800231,0.002440552,0.001522488,0.002505903,0.000502252,0.003045334,6.44472E-05,0.001415581,0.001210766,0.000145064,0,0.000542504,0.002008947,0.000740834,0.000589037,0.000128271,0,0.000465501,0.000231793,0.000201501,3.62125E-05,0,0.000159325,2.42676E-05,1.77427E-05,5.38E-06,0,0.000019858
2003,3-Summer,AQUE,0.442903226,6.341666667,0.665615722,0.339117497,0.211567518,0.114930707,3.537150538,34.32069893,0.215771048,0.019059409,93,0.026400552,0.027190795,0.02528828,0.017274439,0.005715496,0.000484541,0.009369805,0.000323688,0.003113035,0,0.01235068,0.025157208,0.006131547,0.000222013,0.002037283,0,0.008100765,0.001978604,6.88164E-05,0.000657519,0,0.002617884,0.000179475,6.10E-06,5.98407E-05,0,0.000237447,15.22089805,1.456111124,754.0786128,212.6927772,40.97789675,0.038070808,0.023687919,0.011841389,0.006589999,1.294278978,0.310969099,0.014870623,0.002009335,0.015436025,0.277833435,0.002157266,0.001705655,0.002290098,0.000609758,0.002891942,7.32937E-05,0.001522116,0.000348438,0.000143915,0,0.000567758,0.001673151,0.001057637,0.00023701,0.000154887,0,0.000606638,0.000352908,7.32147E-05,4.42162E-05,0,0.000217993,3.34714E-05,6.61E-06,6.83E-06,0,2.64004E-05
2003,4-Autumn,AQUE,0.322611111,6.656333333,0.691358994,0.322164559,0.243890633,0.125303802,2.714777778,28.85627778,0.188219034,0.015014172,90,0.025566583,0.023216539,0.020773483,0.017681679,0.004648105,0.000343744,0.009455081,0.000836195,0.002917888,0,0.012288655,0.025497819,0.006538285,0.000573534,0.00201762,0,0.008496856,0.001884163,0.000177776,0.000584751,0,0.002463647,0.000152306,0.000015756,4.75691E-05,0,0.00020053,15.60537086,1.054711721,621.7238968,173.2267484,28.25802103,0.047510462,0.026755642,0.01587783,0.008209087,1.291941354,0.291463632,0.015599578,0.001924339,0.013247207,0.349237577,0.002511972,0.001992805,0.002616027,0.000607664,0.003057049,5.74381E-05,0.001783406,0.000892483,0.000151497,0,0.000620758,0.002148827,0.00131465,0.000608036,0.000169326,0,0.000681935,0.000394187,0.000187517,4.44949E-05,0,0.000223127,3.52916E-05,1.69462E-05,6.28E-06,0,2.58066E-05
2004,1-Winter,AQUE,0.255166667,4.281,0.383668446,0.16961831,0.12530119,0.088748946,2.611888889,26.24694444,0.095077316,0.008264402,90,0.044759987,0.044787551,0.043691143,0.017869664,0.004348141,0.000392587,0.029198331,0.009997544,0.003219271,0,0.011771531,0.054186677,0.012065182,0.003429072,0.001427728,0,0.005345176,0.002972497,0.000834639,0.000356055,0,0.001334768,0.000262113,7.32461E-05,3.01785E-05,0,0.000112852,13.2443132,4.727966195,590.855686,164.5046929,30.45264348,0.024334214,0.013393666,0.007494346,0.005352543,0.975332315,0.24802863,0.00698341,0.000979688,0.009545667,0.215959799,0.006492383,0.002762854,0.006583587,0.000701202,0.006726761,7.44853E-05,0.004774396,0.004004595,0.000148268,0,0.00051515,0.006258747,0.00203837,0.001406391,0.000112486,0,0.000403585,0.000505103,0.000343083,2.50264E-05,0,0.000111918,5.16331E-05,3.13141E-05,3.70E-06,0,0.000014061
2004,2-Spring,AQUE,0.45016129,3.947419355,0.376273102,0.186540429,0.106318921,0.083413753,2.63516129,29.77064516,0.107051268,0.008717076,93,0.045966264,0.0471596,0.051379869,0.014944575,0.004257298,0.000339131,0.011861094,0.013459539,0.00348871,0,0.011597521,0.040406864,0.0038421,0.004126989,0.001115818,0,0.003712646,0.001058663,0.001139584,0.000307643,0,0.001023772,7.55681E-05,7.75685E-05,2.17337E-05,0,7.24057E-05,13.62482642,4.486412345,776.2334928,212.9143692,42.01264118,0.035389189,0.024122306,0.009087773,0.00590672,1.316671862,0.290520261,0.011613632,0.001441048,0.02421039,0.239297116,0.004927628,0.002155951,0.004998997,0.000632985,0.005439292,0.000063487,0.002100217,0.003998915,0.000179894,0,0.000580787,0.004516837,0.000793297,0.0013065,0.000109579,0,0.000362656,0.000223098,0.000361565,2.79946E-05,0,0.000107444,1.86119E-05,2.60978E-05,3.01E-06,0,9.91E-06
2004,3-Summer,AQUE,0.564032258,5.281612903,0.472733109,0.220191346,0.141046308,0.111495456,2.206989247,32.09241936,0.143143661,0.008376359,93,0.025616423,0.025507426,0.020101149,0.012016064,0.003645421,0.000180457,0.010020945,0.000860674,0.003164635,0,0.011714837,0.025761092,0.004704565,0.000406232,0.001484062,0,0.005489581,0.00143098,0.000124954,0.000451945,0,0.001673465,8.76476E-05,8.36E-06,2.93228E-05,0,0.000108528,16.42011911,0.671033979,762.6141483,216.9710801,42.41231622,0.02875929,0.016973172,0.008106996,0.006234269,1.110529359,0.189451376,0.010048947,0.000903542,0.018374933,0.235048238,0.002407068,0.00140593,0.002567523,0.00046482,0.003217524,3.40474E-05,0.001514879,0.000882534,0.0001405,0,0.000481983,0.001858814,0.000759699,0.000416473,0.00011394,0,0.000402191,0.000237719,0.00012902,3.11339E-05,0,0.000135359,1.58335E-05,8.70E-06,3.24E-06,0,1.15972E-05
